sp,x,y,CV_TEMP,DRAINAGE_DENS,DS_AVGRIPTRECOV,DS_AVGSLOPE,DS_MINCOLDP_TEMP,MAXWARMP_TEMP,MEAN_MRVBF,NONATVEG,SLOPE_PERCENT,TOTLENGTH_UCA,TRECOV,UC_CV_PPT,UC_RIP_TRECOV,UC_ROAD_DENS,UC_SOLDEPTH,UC_TWI,UCWARMQT_PPT,US_MAXSLOPE,RIV
bg,15271,15271,1.9263,1.1666,0.4641,0.0704,2.3838,29.9177,0.9427,1,1.8649,0.2749,0,21.2326,0,1.7051,0.9,10.3139,132.1766,6.9086,1
bg,15272,15272,1.7945,2.4991,0.0341,0.0256,3.1,31.0912,8.9621,0.4029,0.0256,2.8879,0.0274,18,0.0341,0.4277,1.3,13.6016,69.9997,0.0256,3
bg,15273,15273,1.8889,1.5372,0.0782,0.1108,1.9278,30.2117,0.1119,0.0453,4.0404,0.19,0.9417,24.2168,0.2223,0,0.9,8.7469,152.2362,4.0404,4
bg,15274,15274,1.6732,1.4829,0.3506,0.7815,1.2291,16.6641,0.0019,0,68.9706,0.2183,0.5,24,1,0,1.2,8.2879,384.9973,68.9706,4
bg,15275,15275,1.5,2.0441,0.4068,0.113,2.6808,26.4738,0.498,0.6639,2.5931,4.183,0.3361,19.4875,0.959,0.4172,1.4301,8.7625,180.2797,11.5965,1
bg,15276,15276,1.7388,2.0684,0.4076,0.5118,1.4105,23.9361,0.0212,0,18.3023,1.7879,1,32,1,0.1167,1.2,8.4322,229.31,21.1384,4
bg,15277,15277,1.7132,1.5853,0.5238,0.7508,1.7622,25.2089,0.0011,0,29.7878,0.3583,1,36.6956,1,0,0.9,8.0782,217.1133,31.3511,4
bg,15278,15278,1.62,1.2511,0.5871,0.2824,2.3138,19.3997,0.0149,0,58.2479,0.1631,1,31.3988,1,0,1.2,8.3805,242.9049,58.2479,1
bg,15279,15279,1.6492,1.8841,0.7586,0.2615,1.9039,27.9433,0.4294,0.1716,0.3454,363.9501,0.6865,32.0165,0.9963,0.5943,1.2,8.3285,209.0768,47.0491,4
bg,15280,15280,1.65,1.2192,0.3644,0.1345,2.5855,28.1669,0.3153,0.2517,5.2632,0.1473,0.2682,23.0066,0.4193,3.5596,0.9,8.8447,142.3179,5.2632,1
bg,15281,15281,1.73,3.2708,0.312,0.0779,2.4186,29.4102,1.3842,0.024,3.5241,0.5521,0.3174,20.1137,0.3309,3.0319,0.8,9.9504,111.2749,3.5241,1
bg,15282,15282,0,2.884,0.3905,0.0771,2.6159,0,0,0,0,2.381,0,25.2713,0.0712,2.0923,0.9,10.2237,141.0824,4.3788,1
bg,15283,15283,1.8631,1.8961,0.1695,0.3152,2.0695,29.7484,0.1143,0.7523,7.7287,0.4073,0.1974,26.9125,0.1279,0,0.9,8.572,158.8007,15.2066,4
bg,15284,15284,1.81,3.5958,0.3858,0.0059,3.1,31.3,8.9845,0.3503,0.0044,0.2546,0.4124,17,0.3966,4.4155,1.4,15.155,72,0.0047,3
bg,15285,15285,1.7037,2.4888,0.0045,0.727,3.0799,30.0892,2.4704,0.9964,0.8881,0.7223,0.0036,23,0.0152,2.2555,1.4,11.8698,74.958,2.4512,2
bg,15286,15286,1.4894,1.2321,0.4025,0.1377,2.8354,24.5164,1.4897,0.1297,1.5521,1.2695,0.8641,29.894,0.6517,3.8728,1.1,10.85,142.137,8.5623,3
bg,15287,15287,1.54,1.881,0.3893,0.1823,2.5303,24.9418,0.0807,0,16.4,0.5018,1,34.033,1,2.6773,1.2,8.448,192.6852,36.8119,1
bg,15288,15288,1.6524,2.0338,0.4266,0.1727,2.4614,27.1299,0.1452,0.1169,4.5229,28.6155,0.5259,27.8327,0.5088,1.7591,0.9,10.1968,144.6681,10.4297,1
bg,15289,15289,1.6628,0.9776,0.3628,0.4452,1.2681,23.1592,0.0069,0,22.6535,0.3887,1,25,1,1.8858,1.2,8.3206,214.6891,22.6535,4
bg,15290,15290,1.5906,1.3069,0.7105,0.0695,3.0126,27.745,0.8474,0.2687,2.1808,0.7198,0.236,29.2121,0.205,0.7052,0.9,10.1641,98.512,3.2921,2
bg,15291,15291,1.46,1.2503,0.7468,0.0738,3.0546,27,4.7446,0,0.9056,18.6898,0.8,23.2159,0.2117,1.2329,0.9617,11.4417,105.9213,3.9542,2
bg,15292,15292,1.8787,0.3757,0.3622,0.1561,2.4653,30.7475,3.0458,0.8028,0.2648,0.1737,0.1921,19,0.7728,1.4925,1,12.3263,99.0476,4.6939,1
bg,15293,15293,1.79,1.5166,0.3538,0.1844,1.812,29,0.1804,0,12.1336,0.3931,1,29.5988,1,0,0.9,8.1818,184.1651,15.6533,4
bg,15294,15294,1.74,1.4233,0.4553,0.027,2.9846,29.6044,3.4096,0.2674,0.6006,4.4436,0.1617,22.0979,0.657,3.1675,1.0884,11.6874,92.482,9.4767,3
bg,15295,15295,1.68,2.0835,0.3947,0.1786,2.4567,27.4404,2.3655,1,1.0563,5.6856,0,28.4208,0.1462,0.9165,0.9,10.7352,131.9433,7.4321,1
bg,15296,15296,1.8638,2.2884,0.1609,0.2224,1.5538,29.3248,0.6466,1,1.2317,41.2734,0,24.2088,0,0.8598,0.9,9.8375,153.0409,12.843,4
bg,15297,15297,1.5396,1.3408,0.4585,0.5764,2.5688,26.5056,1.353,0.9699,1.9856,1.5629,0.0105,25.1174,0.0197,0.1366,1.1,10.8708,116.6047,3.1991,2
bg,15298,15298,1.62,1.31,0.521,0.1621,2.8476,27.0859,1.0859,0.2727,3.0716,0.3631,0.2366,27.2395,0.4933,0,0.9,10.148,115.798,3.0716,3
bg,15299,15299,1.5716,1.4227,0.3727,0.0898,2.5906,27.8674,0.3863,0.9122,3.8289,0.486,0.0023,20.1909,0.0165,0,0.9,9.1093,135.1183,5.779,1
bg,15300,15300,1.91,1.0116,0.9472,1.0185,2.4,31.1884,2.6745,0.5633,1.0185,2.6466,0.4337,17.6361,0.5048,2.6161,0.9,13.0865,113.7901,1.0185,1
bg,15301,15301,1.74,2.1333,0.2587,0.5006,2.5999,29.8,3.8349,0.1474,0.653,4.8946,0.079,19.0042,0.377,0.6945,1.2,11.0152,106.7469,2.0479,1
bg,15302,15302,1.7,2.1643,0.3336,0.0744,2.4487,29.1,1.4596,0.145,0.5921,0.3887,0,20.2027,0,1.5723,0.9,11.5346,109.392,2.3183,1
bg,15303,15303,1.68,1.7129,0.552,0.1234,2.4233,27.339,0.0066,0,20.8801,0.3563,1,33.2808,1,0.9718,1.4,7.9024,184.125,31.9367,1
bg,15304,15304,1.8795,1.9518,0.1465,0.1002,1.6834,30.3418,0.8735,0.5759,0.7679,62.4908,0.2089,25.5941,0.8261,0.3688,0.9,8.8961,162.8455,31.6561,4
bg,15305,15305,1.71,3.1086,0.7124,0.5295,2.303,26.6764,0.5523,0.8835,5.7584,0.9923,0.1153,33.0902,0.1294,0.1192,0.9,9.8218,152.6742,5.7584,1
bg,15306,15306,1.8126,2.2998,0.3592,0.5964,1.6059,26.4984,0.1772,0,14.0747,0.3349,1,29.7857,1,3.4275,1,9.2328,187.4478,14.0747,4
bg,15307,15307,1.7394,2.9673,0.6194,0.0712,2.4744,29.3264,0.5412,0.7437,4.3892,0.7501,0.2246,31.5301,0.1361,0.4725,0.9234,9.5674,141.0633,30.2537,1
bg,15308,15308,1.69,1.8669,0.3642,0.1544,2.5613,27.8562,0.6048,0,3.9481,40.7579,1,32.0108,0.9752,1.8594,0.9,9.243,166.3036,31.0979,1
bg,15309,15309,1.74,2.0653,0.765,0.1304,2.464,29.0318,0.1119,0.536,6.6567,3.5109,0.464,31.6866,0.8125,0.2202,0.98,9.0444,140.8934,46.9182,1
bg,15310,15310,1.6252,1.2036,0.505,0.1354,2.8566,26.6112,0.7199,0.2158,2.9844,3.8134,0.1971,27.6206,0.4765,1.144,0.9,9.6139,132.1449,9.0897,3
bg,15311,15311,1.76,29.5993,0.4517,0.03,3.1496,30.4,7.8506,0,0.3608,0.071,0,20,0,0,1.3,11.5709,77,0.3608,3
bg,15312,15312,1.6534,1.1206,0.4527,0.0581,2.9604,28.9103,2.4619,0.3424,0.9187,1.6312,0.2572,24.0497,0.4258,0.7043,0.9,11.578,94.5254,1.6103,3
bg,15313,15313,1.697,2.2071,0.539,0.4248,1.5297,25.5631,0.0465,0,13.9152,0.5977,1,31.8257,1,0.3253,1.2,8.3837,206.3619,42.8757,4
bg,15314,15314,1.8443,1.6778,0.162,0.2366,1.7233,28.5131,0.0028,0.0164,26.9912,0.5336,0.9836,24.5522,0.9237,0,0.9,8.2605,170.1975,26.9912,4
bg,15315,15315,1.67,1.4835,0.8095,1.279,1.7863,21.8332,0.0113,0,27.1581,0.775,1,34.4364,1,1.1506,1.2,8.3235,238.8155,35.1364,4
bg,15316,15316,1.502,2.5662,0.4242,0.1841,2.4137,25.72,0.0101,0,17.424,0.5646,1,29.9,1,0,1.2,7.9009,194.1127,58.8073,1
bg,15317,15317,1.5402,0.7603,0.79,0.0555,3.0849,28.9997,6.4305,0.8362,0.6536,2.037,0.0887,31.1297,0.1044,0,1.3,13.2263,77,2.6014,2
bg,15318,15318,1.6046,1.3273,0.4509,0.111,3.0955,28.5428,2.1477,0.3372,0.5794,11.3943,0.6599,27.447,0.6364,1.879,0.9,10.8128,88.4919,2.4445,2
bg,15319,15319,1.56,1.0658,0.4261,0.0775,2.9258,27.2479,2.2957,0.0176,0.7251,1.1127,0.8184,24.0157,0.4795,1.8616,0.9,12.1585,110.3425,0.7251,3
bg,15320,15320,1.507,1.1122,0.514,0.2381,2.7722,24.9097,0.8425,0.7887,2.5749,1.764,0.1498,28.9776,0.1919,1.7169,0.5924,10.3384,141.0802,4.0099,3
bg,15321,15321,1.67,2.0001,0.3294,0.1006,2.4479,28.1337,0.3238,0.5483,3.8746,1.6569,0.1284,24.3235,0.2736,2.7397,0.9,9.7666,125.4466,8.3475,1
bg,15322,15322,1.89,1.5132,0.6581,0.0251,2.3845,31,7.8802,0.5214,0.0189,488.1752,0.4005,22.9326,0.5921,1.398,1.0147,12.2126,136.8853,76.3466,1
bg,15323,15323,1.58,1.5207,0.4168,0.0659,2.9237,27.8002,1.6127,0.0495,1.3177,11.0376,0.8274,25.4654,0.5145,3.0187,0.9238,10.0639,109.4611,3.3918,3
bg,15324,15324,1.8,1.6698,0.8019,0.0243,2.4559,30.2918,6.8061,0.3956,0.0928,1454.2078,0.401,25.2983,0.493,1.4443,0.9958,11.6449,134.6595,51.3773,1
bg,15325,15325,1.6,0.96,0.4079,0.2253,2.4626,23.696,0.039,0,8.7326,0.2031,1,32.6597,1,0,1.2,8.2984,198.6427,38.764,1
bg,15326,15326,1.6453,1.8665,0.3558,0.1622,2.5708,26.6748,0.0547,0.0506,7.884,1.4313,0.8022,30.736,0.8012,0.6543,0.9,8.4486,160.3046,38.3219,1
bg,15327,15327,1.66,2.1593,0.3247,0.1426,2.4458,27.7594,0.8389,0.2888,3.16,0.317,0.098,24.8365,0.1045,0,0.9,9.7842,128.3542,3.16,1
bg,15328,15328,1.64,1.9921,0.7953,0.5988,1.8537,25.7109,0.0904,0,3.9311,9.5717,1,33.9984,1,0.3496,1.2,8.0562,208.6752,32.1176,4
bg,15329,15329,1.77,2.6576,0.5151,0.0613,2.4137,29.6359,0.4557,0.5641,3.2013,1.3044,0.4102,28.9764,0.1709,1.8567,0.7,10.1622,148.2526,15.4629,1
bg,15330,15330,1.8783,2.1807,0.2124,0.1135,1.5811,30.0043,0.5658,0.9075,2.6573,22.9086,0.0697,20.5921,0.3866,0.4348,1.1362,9.3668,172.6036,33.233,4
bg,15331,15331,1.7084,3.2337,0.5022,0.6712,1.5784,23.6669,0.0482,0.0021,18.0228,0.617,0.9979,35.2243,1,3.2725,1.2,8.1985,231.8742,20.5468,4
bg,15332,15332,1.5608,1.2109,0.4389,0.0735,2.9258,26.7779,0.4341,0.0447,3.8942,0.6611,0.9018,28.0462,0.5705,1.0386,0.9,9.2463,115.2923,4.7051,3
bg,15333,15333,1.5733,1.0759,0.4316,0.087,2.934,27.4156,1.3107,0.9703,1.4006,0.8702,0.0167,24.277,0.0711,1.3407,1.1,10.77,108.3759,1.5635,3
bg,15334,15334,1.66,1.7188,0.7928,0.4446,1.5794,27.8745,0.431,0,1.1073,81.0308,1,33.7208,1,0.3233,1.2,8.2309,216.5226,43.2341,4
bg,15335,15335,1.63,2.3485,0.361,0.1494,2.535,27.4986,2.7278,1,1.6447,1.875,0,26.5105,0.0046,0.5381,0.9,9.8373,156.1132,7.089,1
bg,15336,15336,1.7501,1.0612,0.2621,0.1044,2.3535,29.62,1.369,0,1.8996,0.1783,1,18,0.9999,0,0.8,10.4367,109.8119,1.8996,1
bg,15337,15337,1.7443,1.7823,0.3463,0.2603,1.169,25.9406,0.0688,0,8.5341,2.3142,1,16.0185,1,0,1.2,8.6907,189.5724,15.1859,4
bg,15338,15338,1.4626,1.6519,0.4217,0.1121,2.8794,24.7389,0.3871,0,1.6826,11.3764,1,25.1504,0.5782,2.5422,0.9285,10.3992,141.3513,7.6098,3
bg,15339,15339,1.67,2.7355,0.3215,0.0851,2.4461,28.6387,0.9595,0.5919,3.3717,0.9509,0.1838,23.0587,0.1826,1.9117,0.9,10.0595,121.1887,5.0715,1
bg,15340,15340,1.75,5.8201,0.2766,0.1656,2.4981,29.8,3.7436,1,1.2189,0.2351,0,18.198,0,0,1.2,11.9596,100,1.2189,3
bg,15341,15341,1.6704,1.8013,0.3725,0.1306,2.618,28.0447,0.1751,0.3723,5.1596,0.5418,0.0172,24.9029,0.0312,0,0.9,8.5997,137.1769,9.868,1
bg,15342,15342,1.6748,1.0534,0.4829,0.5823,0.8982,19.7967,0.0038,0,37.486,0.1424,1,34.571,1,0,1.2,8.472,279.3994,48.1911,4
bg,15343,15343,1.5124,1.6143,0.6784,0.1278,2.9893,25.3963,0.3111,0,9.7656,0.9957,1,27.5493,1,5.5854,0.9,9.3318,127.81,10.8286,2
bg,15344,15344,1.5002,1.8504,0.5113,0.249,2.755,24.3993,0.6763,0.4878,5.7082,1.1184,0.5123,31.726,0.7689,2.6729,1.1,9.9627,151.546,5.7082,3
bg,15345,15345,1.7554,2.93,0.5525,0.6621,1.7807,29.3614,0.5245,0.8211,6.6305,1.8072,0.1789,32.4501,0.5299,3.128,0.9,9.2786,177.2043,11.1685,4
bg,15346,15346,1.7907,1.9256,0.3297,0.6504,1.7983,27.4374,0.0877,0.0342,8.1612,3.614,0.9604,33.2268,0.9954,0.918,0.9,8.5633,193.0718,35.2404,4
bg,15347,15347,1.55,2.272,0.3792,0.1128,2.6142,27.5234,2.0636,1,0.8455,0.1281,0,18.0709,0,1.2181,0.9,10.9521,140.4894,3.8239,1
bg,15348,15348,1.7551,0.8399,0.6088,0.585,1.8189,28.9711,0.0155,0,10.471,0.0907,1,31.7444,1,0,0.9,8.3654,173.4926,14.9987,4
bg,15349,15349,1.81,0.9974,0.7787,0.044,2.4785,30.3979,6.1768,0.8289,0.3385,2.2111,0.0601,19.5798,0.0653,1.6278,1.131,13.8486,111,51.3773,1
bg,15350,15350,1.73,1.4901,0.0869,0.3298,2.8532,29.808,4.8411,0.9151,0.5377,15.4078,0.039,23.001,0.135,1.143,0.7323,10.6773,88.4902,3.6284,3
bg,15351,15351,1.58,3.8211,0.6791,0.0919,2.9304,28.1098,5.8497,0.9428,0.7897,1.8082,0.0408,26,0.0944,2.3481,0.9,12.1453,98.7515,1.1025,2
bg,15352,15352,1.81,3.1439,0.4999,0.0181,3.1211,31,8.9229,0,0.0702,2.1605,0.9974,16.8481,0.9938,2.1899,1.3,14.6774,79,82.6981,3
bg,15353,15353,1.6,2.1275,0.4068,0.1204,2.6222,27.3845,0.2722,0,4.0244,13.0271,1,33.9102,1,1.326,1.2,8.6791,179.5649,40.4334,1
bg,15354,15354,1.82,1.2488,0.5577,0.013,2.8967,31.2,8.9626,0.0498,0.0031,55.9671,0.4578,15.0345,0.3173,0.4723,1.2847,16.8476,80.3809,0.4619,3
bg,15355,15355,1.6365,1.681,0.7892,0.5256,1.8862,25.0454,0.0197,0,13.9385,1.5599,1,34,1,0,1.2,7.9695,202.3974,37.6942,4
bg,15356,15356,1.6901,2.2601,0.6312,0.2939,2.4064,25.5505,0.7392,0,15.0913,0.4349,1,30.8669,1,0.9035,1.4,10.4176,183.185,16.2661,1
bg,15357,15357,1.61,1.7229,0.3877,0.0815,2.6239,28.4183,0.3616,0.4534,2.125,5.181,0.1343,24.7131,0.2128,2.5496,0.9,9.0049,140.7019,8.1196,1
bg,15358,15358,1.8043,0.5932,0.2875,0.2488,1.3644,27.3255,0.0208,0,17.7982,0.0707,1,30.3792,1,0,1.0268,8.0909,182.9262,21.015,4
bg,15359,15359,1.594,0.9279,0.8244,0.047,3.082,30.0664,7.9449,0.4346,0.0587,618.4311,0.5106,29.7669,0.5509,1.349,1.111,12.8143,90.6702,61.2063,2
bg,15360,15360,1.91,2.0682,0.1271,0.2976,2.0467,30.0291,0.8559,0.967,2.4576,9.719,0.033,23.7157,0.096,0.2353,0.9,9.3438,154.1115,10.5795,4
bg,15361,15361,1.68,1.2202,0.736,0.067,3.074,29.4318,2.3993,0.676,1.2691,2.4136,0.0908,24.9298,0.0814,1.9824,0.9,11.4148,87.5583,3.2738,2
bg,15362,15362,1.87,2.0664,0.1279,0.3626,1.9002,29.1426,0.4364,0,4.8991,6.8149,1,26.7454,1,0.0674,1,8.9318,165.177,32.6897,4
bg,15363,15363,1.67,1.961,0.3435,0.0826,2.4465,28.6866,1.4483,0.0315,0.9292,8.6881,0.9686,21.9686,0.9952,3.858,0.9,10.1617,113.1762,3.7343,1
bg,15364,15364,1.7496,1.7002,0.5005,0.4456,1.8145,28.5633,0.3746,0.0734,3.014,5.8861,0.9265,35.0751,0.9934,0,0.9,8.3251,200.4768,29.2197,4
bg,15365,15365,1.67,2.1164,0.3295,0.0921,2.4481,28.3731,1.2401,0.7015,1.6613,21.5261,0.2836,24.6022,0.2377,0.9387,0.9,9.5091,127.7107,11.7803,1
bg,15366,15366,1.6042,1.5247,0.3975,0.0955,2.6204,28.2287,0.8105,0.6783,1.5474,0.3659,0.3133,28.475,0.3442,0.2659,0.9,9.2014,142.3367,1.5474,1
bg,15367,15367,1.88,1.6846,0.499,0.0455,2.4029,30.796,2.9211,0.2698,0.4588,11.8762,0.5774,19.5603,0.9193,1.8816,1,11.193,103.5924,2.9681,1
bg,15368,15368,1.72,0.9864,0.516,0.032,2.9346,29.1028,1.627,0,1.3792,0.2356,1,22,1,2.9532,0.8,11.7071,102.1273,1.3792,3
bg,15369,15369,1.71,3.053,0.7366,0.1183,2.9609,29.1335,0.9161,0.0453,3.6715,0.9965,0.8259,24.4179,0.6858,2.9584,0.9,10.2452,93.8664,5.1925,2
bg,15370,15370,1.7373,1.6525,0.2945,0.3962,1.3064,24.1136,0.0052,0,31.0348,0.3404,1,29,1,1.8679,1.2,7.9099,218.6796,32.2692,4
bg,15371,15371,1.7291,1.0818,0.4011,0.5854,1.7315,25.4562,0.0095,0,27.3935,0.328,1,35.8694,1,1.795,1.2,8.4965,216.6372,29.3404,4
bg,15372,15372,1.5714,0.9676,0.3967,0.3905,0.9396,20.1192,0.0659,0,13.0157,0.1838,1,17.3937,1,0,1.1893,9.5127,237.0021,13.0157,4
bg,15373,15373,1.53,2.3898,0.3981,0.109,2.6374,27,1.9403,0,4.6833,0.7628,1,32.0088,0.9174,0,0.9135,9.5126,184.5301,17.0361,1
bg,15374,15374,1.5893,1.8041,0.4035,0.1995,2.4778,25.1761,0.0923,0,4.7061,13.7237,1,32.3617,1,0,1.2,7.931,209.0318,59.6104,1
bg,15375,15375,1.92,2.1337,0.1234,0.1749,2.0612,30.381,1.1912,1,0.9008,83.3942,0,22.8294,0.3543,0.4003,0.9,9.0334,150.6502,28.8606,4
bg,15376,15376,1.83,2.7614,0.0694,0.066,2.5,30.5,7.8123,0.8349,0.1136,0.2342,0,16,0,0,1.2,13.9336,102,0.1136,1
bg,15377,15377,1.78,2.4538,0.4853,0.8437,1.75,31.7014,8.9847,0.0474,0.3869,1.596,0.885,14,0.9705,1.6781,1.188,12.7341,68.8087,0.3869,3
bg,15378,15378,1.72,1.5853,0.0318,0.001,3.3442,30.8195,2.0751,0.9983,0.001,0.7483,0.0016,21,0.0318,0.1766,0.7,12.2981,64.9873,0.001,2
bg,15379,15379,1.69,2.2196,0.3979,0.166,2.4649,27.7795,0.7784,0.2955,1.2312,5.1317,0.5682,27.8536,0.378,1.3281,0.9,11.3349,128.7559,7.4321,1
bg,15380,15380,1.46,1.0095,0.4483,0.1954,2.638,22.3606,0.1024,0,10.687,0.1631,1,28.4728,1,3.0899,1.2,8.9319,259.5198,22.5603,1
bg,15381,15381,1.6862,2.0257,0.6822,0.2175,1.9945,29.0315,0.3989,0.0103,0.7358,385.7826,0.9877,34.3392,0.9581,0.6688,1.1426,8.5564,196.4045,53.5389,4
bg,15382,15382,1.62,2.1401,0.3559,0.3895,1.0142,21.9239,0.0769,0,15.2645,1.2447,1,15.8872,1,0,1.2,9.0559,221.1953,15.2645,4
bg,15383,15383,1.7265,2.7656,0.7143,0.3297,2.4524,27.1977,0.2064,0,23.1713,0.5266,1,31.7479,1,4.8542,0.9,9.3826,151.2038,23.1713,1
bg,15384,15384,1.6936,1.585,0.6257,0.2591,2.4489,25.6638,0,0,31.1393,0.2156,1,29.8059,1,0,1.4,7.8526,174.1676,39.8114,1
bg,15385,15385,1.8992,4.9047,0.2315,0.1979,2.1729,30.5459,1.4079,0.5646,0.5934,2.2601,0.054,24.1806,0.0498,0.728,0.7555,10.291,147.8108,77.8765,4
bg,15386,15386,1.84,3.7272,0.6053,0.0552,2.4683,30.4904,2.5834,0.8408,1.6666,0.2341,0.1146,20.0764,0.087,0.4039,1,12.0272,119.0764,3.8896,1
bg,15387,15387,1.81,3.5694,0.8017,0.0165,2.3688,30.3,7.9507,0.0345,0.2802,0.3312,0.9655,17,1,5.3443,1.2,12.427,99,74.5266,1
bg,15388,15388,1.73,1.4405,0.3339,0.3567,2.8328,29.8778,3.3054,0.7844,0.4662,4.4585,0.0989,22.2547,0.049,1.3282,0.9,11.3946,85.7647,1.5815,3
bg,15389,15389,1.8704,2.2381,0.3726,0.8657,2.0514,29.277,0.0956,0.7565,16.7271,1.4691,0.0999,26.1633,0.0672,0.1337,0.9,9.386,142.6996,16.7271,4
bg,15390,15390,1.8798,2.014,0.1888,0.0725,1.6421,30.3188,0.7236,0.6023,0.1771,3701.6484,0,22.0381,0.8252,0.5939,1.135,9.1314,218.6364,163.434,4
bg,15391,15391,1.54,0.4887,0.7649,0.053,3.0127,27.9636,2.1314,0.8712,0.3428,0.4568,0.1212,35.7043,0.2917,0.9699,0.9,11.6358,100.4416,0.3428,2
bg,15392,15392,1.6276,1.7424,0.0064,0.2922,3.1,29.1784,2.616,1,0.4535,1.5535,0,26,0,0.5509,1.4,13.7127,78.5079,0.4757,2
bg,15393,15393,1.81,24.5802,0.8475,0.0337,2.78,30.9,8.8457,0,0,5.7026,0.9967,17,0.996,0.4606,1.3,18.0026,79.5638,0,3
bg,15394,15394,1.71,2.0598,0.7739,0.1172,2.4721,29.0836,1.2418,0.6429,1.8165,1.703,0,27.0571,0.0331,1.2114,0.9,10.1502,127.8341,4.7661,1
bg,15395,15395,1.63,1.3691,0.3456,0.2947,1.1836,25.3053,0.378,0.9342,1.0901,22.1681,0.0132,15.8237,0.0068,1.2773,1.1548,14.9245,161.6308,7.3749,4
bg,15396,15396,1.8212,2.2548,0.5415,0.1093,2.3941,29.3709,0.2985,0,10.5051,1.1905,1,27.1856,1,3.1454,0.9,9.3734,141.6712,21.0287,1
bg,15397,15397,1.58,1.9873,0.3781,0.3773,1.0042,22.4077,0.0988,0.0288,8.8696,2.2241,0.8348,14.5093,0.9277,0.7141,0.905,8.9787,197.6147,18.0947,4
bg,15398,15398,1.67,1.5397,0.3942,0.1506,2.4771,27.8036,0.1577,0.1217,8.5799,0.4453,0.8284,24.9474,0.8495,1.7095,0.9,8.5611,127.6957,15.8993,1
bg,15399,15399,1.65,3.1686,0.3742,0.1021,2.4752,28.1339,0.389,0.7167,3.148,0.4563,0.1973,23.4278,0,0,0.9,9.0812,125.825,3.3621,1
bg,15400,15400,1.62,1.1934,0.0656,0.2985,3.151,30.2569,3.268,0.9708,0.3946,2.3344,0.0276,25.1037,0.1222,0.4969,1,13.2151,69.9411,0.3946,2
bg,15401,15401,1.651,1.3698,0.4185,0.4023,1.0255,21.828,0.0122,0,70.8187,0.1666,1,15.8586,1,0,1.2,8.3523,242.3355,70.8187,4
bg,15402,15402,1.59,1.0978,0.4194,0.4054,1.0027,21.9512,0.0269,0,16.2198,0.368,0.7994,14.722,0.9753,0,0.9963,8.7624,196.8282,17.7419,4
bg,15403,15403,1.7255,0.6629,0.4277,0.595,1.2925,23.2644,0,0,24.4187,0.07,1,29,1,1.3365,1.2,8.2442,231.1402,33.2903,4
bg,15404,15404,1.6448,1.2005,0.4432,0.0807,2.8937,27.6646,0.5548,0.2025,3.652,0.6632,0.2785,26.105,0.2876,3.0743,0.9,9.3028,112.1832,4.871,3
bg,15405,15405,1.6696,1.9805,0.5783,0.7327,1.5787,24.2454,0.1018,0,8.9651,126.6051,1,34.0785,0.8029,0.9758,1.2,9.4491,304.6514,73.6465,4
bg,15406,15406,1.6835,1.7332,0.5052,0.4902,0.857,19.8023,0,0,38.665,0.3349,1,36.0455,1,0,1.2,8.0196,280.323,53.444,4
bg,15407,15407,1.68,1.7973,0.3623,0.0943,2.4573,28.5901,0.8207,0,3.063,0.5528,1,22,1,0.3136,0.9,9.7656,112.6294,3.6308,1
bg,15408,15408,1.62,1.8725,0.3852,0.1949,2.5934,26.7033,1.5305,0.1667,1.1748,7.2595,0.8334,26.5585,0.8395,1.9017,0.9,9.5786,148.6797,16.6045,1
bg,15409,15409,1.69,1.8497,0.5424,0.1564,2.3837,27.037,0.3354,0,1.0395,84.1168,1,32.1663,0.9773,1.7466,1.3649,9.1868,191.8865,40.4061,1
bg,15410,15410,1.8064,1.836,0.2805,0.1931,1.3541,27.538,0.0896,0,4.7501,8.1203,1,26.5451,1,0.4287,1.2,8.1515,193.7441,37.5985,4
bg,15411,15411,1.5231,1.6293,0.4634,0.0931,2.8756,25.4229,0.2885,0.6342,4.7951,68.4823,0.3531,32.2581,0.896,2.637,1.1482,10.0073,153.8067,13.468,3
bg,15412,15412,1.5415,3.2969,0.0806,2.0819,3.0567,27.1246,1.2777,0.9615,3.6318,1.1895,0,19.4823,0,0.2378,1.4847,9.2916,149.5676,20.8597,1
bg,15413,15413,1.67,2.0886,0.7201,0.2856,1.9973,28.3838,0.8167,0.3649,0.7533,234.8357,0.6081,33.8193,0.9612,0.5673,1.2,8.553,198.7861,48.398,4
bg,15414,15414,1.63,1.0185,0.3725,0.5199,0.9932,20.8496,0.0371,0,16.92,0.11,1,18.7148,1,0,1.2,9.1117,254.9444,16.92,4
bg,15415,15415,1.8773,1.7194,0.0958,0.1466,1.8998,29.642,0.0993,0.0014,10.6361,1.1623,0.9986,25.8834,0.9964,0,0.939,8.3444,157.6929,22.9568,4
bg,15416,15416,1.8,0.6612,0,0.7799,2.4971,30.186,1.7243,0.7988,0.7883,0.0907,0.0321,22,0,0,0.8,11.8102,116.4344,1.5121,1
bg,15417,15417,1.6812,1.2735,0.5579,0.6076,1.6768,25.1017,0,0,21.5901,0.1783,1,37.2714,1,3.9035,1.1674,8.3697,228.9229,31.7055,4
bg,15418,15418,1.73,1.5722,0.4603,0.0395,2.9515,29.314,1.7173,0,1.884,0.5207,0.9928,24.7114,0.9487,2.9375,0.8,11.5981,94.1437,2.7275,3
